time,equation,Run,damage,gross_domestic_product_nominal,total_radiative_forcing,temperature_change,exponent,constant,equation_dice_tot_eq_dice_total_impact,equation_witness_tot_eq_witness_total_impact,log_exponent,log_damage,log_constant
2017.0,dice_tot_eq_dice_total_impact,11,311195.8167968944,74591563.48639154,2.3627,1.168254881956258,0.4603796892315078,19015.84163865904,True,False,-0.7757037185907845,12.648177629026664,9.853027681210815
2017.0,dice_tot_eq_dice_total_impact,12,234627.47787729872,74591377.9437935,2.4431000000000003,1.1922720443792612,0.4221877454989107,41290.8570616045,True,False,-0.8623051693351795,12.36575433484444,10.62839637578761
2017.0,dice_tot_eq_dice_total_impact,13,368356.418999485,74591366.49680093,2.4475000000000002,1.1937164904013426,0.08647768105806211,12458.51616923427,True,False,-2.447868920787972,12.816806278318522,9.43015969770857
2017.0,dice_tot_eq_dice_total_impact,14,182103.85512758218,74591229.3104235,2.5117,1.2120637796946472,0.7544948614951835,42575.745943304515,True,False,-0.2817068112743188,12.11233243587921,10.659040026065707
2017.0,dice_tot_eq_dice_total_impact,15,201978.83405447614,72413695.79099905,2.2541019810175094,1.120665759261997,1.4593607535586992,26925.337691042605,True,False,0.37799849981202394,12.2159181889848,10.200823043860243
2017.0,dice_tot_eq_dice_total_impact,16,336022.8243059179,74591563.48639154,2.3627,1.168254881956258,0.0866282727706915,21873.073076864843,True,False,-2.4461290412831063,12.724934366120136,9.993011619431098
2017.0,dice_tot_eq_dice_total_impact,17,2268855.714649846,74591377.9437935,2.4431000000000003,1.1922720443792612,-1.0701312730821289,39040.67038936836,True,False,,14.634786171898652,10.572359212238414
2017.0,dice_tot_eq_dice_total_impact,18,379841.97574849473,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.1618107125004707,13359.145784836124,True,False,,12.847510591918173,9.499956506785729
2017.0,dice_tot_eq_dice_total_impact,19,700267.6399657928,74591229.3104235,2.5117,1.2120637796946472,-0.43814031594237196,39202.60765597166,True,False,,13.45921788375943,10.576498545402087
2017.0,dice_tot_eq_dice_total_impact,20,475916.1718766847,74591983.44150403,2.2541019810175094,1.120665759261997,-0.6681190710511115,15371.534076671142,True,False,,13.072997008201694,9.640272641354912
2017.0,dice_tot_eq_dice_total_impact,21,395037.97524647193,74591563.48639154,2.3627,1.168254881956258,-0.15959585653514535,22461.33632459239,True,False,,12.886737179126603,10.019550724500789
2017.0,dice_tot_eq_dice_total_impact,22,165350.48915500072,74591377.9437935,2.4431000000000003,1.1922720443792612,0.8076797026355977,43954.70298177868,True,False,-0.21358970668052651,12.015822676706142,10.690914904937427
2017.0,dice_tot_eq_dice_total_impact,23,502584.7328383415,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.35240764523057194,24411.14494905278,True,False,,13.127519527264045,10.102795067205184
2017.0,dice_tot_eq_dice_total_impact,24,2191605.4512211154,47355424.02890204,2.5117,1.2120637796946472,-2.747572546253823,28815.519002896446,True,False,,14.600144915968142,10.268669375261448
2017.0,dice_tot_eq_dice_total_impact,25,350529.14090368897,74591983.44150403,2.2541019810175094,1.120665759261997,-0.08615999858380702,27807.424987825656,True,False,,12.767199122952801,10.23305834991065
2017.0,dice_tot_eq_dice_total_impact,26,101112.56074778651,62854565.135333136,2.3627,1.168254881956258,1.49662780819447,44927.35609640806,True,False,0.4032144494045476,11.523989638120058,10.71280215538303
2017.0,dice_tot_eq_dice_total_impact,27,2367775.4878979065,62854419.22177389,2.4431000000000003,1.1922720443792612,-2.303028863770551,23702.198530986247,True,False,,14.677461459637275,10.073323087841331
2017.0,dice_tot_eq_dice_total_impact,28,2829462.9926219876,62854410.21143341,2.4475000000000002,1.1937164904013426,-1.6887505441904662,39612.07973800936,True,False,,14.855597496356365,10.58688939461527
2017.0,dice_tot_eq_dice_total_impact,29,333372.69626228546,74591229.3104235,2.5117,1.2120637796946472,0.13978249654788336,32329.022272334816,True,False,-1.9676676605411898,12.71701635111109,10.383720628144479
2017.0,dice_tot_eq_dice_total_impact,30,238203.65344571412,74591983.44150403,2.2541019810175094,1.120665759261997,0.4227866097883275,29684.260134189273,True,False,-0.8608876958084601,12.380881273509116,10.298372222499586
2017.0,dice_tot_eq_dice_total_impact,31,461735.0185265481,74591563.48639154,2.3627,1.168254881956258,-0.19144760236022718,44449.232187752685,True,False,,13.042746452546611,10.702102967176497
2017.0,dice_tot_eq_dice_total_impact,32,363469.3163945645,74591377.9437935,2.4431000000000003,1.1922720443792612,0.014711436377682201,25965.05109528129,True,False,-4.2191301027944705,12.803450160823568,10.16450672412864
2017.0,dice_tot_eq_dice_total_impact,33,1626664.7899427456,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.878554426573658,42410.891537596304,True,False,,14.302042335436832,10.655160484119794
2017.0,dice_tot_eq_dice_total_impact,34,244781.21929789844,74591229.3104235,2.5117,1.2120637796946472,0.5078549320765313,34998.51463253464,True,False,-0.6775594389640934,12.408120108122953,10.46306090050055
2017.0,dice_tot_eq_dice_total_impact,35,187846.40370906415,74591983.44150403,2.2541019810175094,1.120665759261997,0.4865190464210625,45021.18303106707,True,False,-0.7204792282332827,12.143379906336898,10.714888392015666
2017.0,dice_tot_eq_dice_total_impact,36,606374.3152316937,74591563.48639154,2.3627,1.168254881956258,-0.7408820489648164,17380.11096322636,True,False,,13.31525275626499,9.763081783334465
2017.0,dice_tot_eq_dice_total_impact,37,365049.0898113664,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.0509534910021423,10162.203180550385,True,False,,12.807787116155186,9.22643054610361
2017.0,dice_tot_eq_dice_total_impact,38,1359161.9295392912,74591366.49680093,2.4475000000000002,1.1937164904013426,-1.2618222340706469,18284.46078960418,True,False,,14.122378839485618,9.813806840928223
2017.0,dice_tot_eq_dice_total_impact,39,107652.30844336034,72412988.48125732,2.5117,1.2120637796946472,1.4685807504339958,45982.67193086209,True,False,0.38429645852334704,11.586661946532496,10.736019907347863
2017.0,dice_tot_eq_dice_total_impact,40,146486.26259904102,72413695.79099905,2.2541019810175094,1.120665759261997,1.2679256009371047,34851.4393889973,True,False,0.23738217995380498,11.894686932387506,10.458849717746002
2017.0,dice_tot_eq_dice_total_impact,41,138299.46651115152,72413301.9581324,2.3627,1.168254881956258,1.2466653815704585,39226.57488586007,True,False,0.22047229193196413,11.837176660170005,10.577109726849036
2017.0,dice_tot_eq_dice_total_impact,42,1758989.4444076056,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.9202429961845306,42015.85677146678,True,False,,14.380250022796405,10.645802368192172
2017.0,dice_tot_eq_dice_total_impact,43,1648384.5042154083,72413117.16180642,2.4475000000000002,1.1937164904013426,-1.5281282164512093,20979.136409346174,True,False,,14.315306277902376,9.951283718536175
2017.0,dice_tot_eq_dice_total_impact,44,802992.5385703834,74591229.3104235,2.5117,1.2120637796946472,-0.9610609023674132,16373.512589439963,True,False,,13.596100700943492,9.7034202221451
2017.0,dice_tot_eq_dice_total_impact,45,1904803.7466864686,72413695.79099905,2.2541019810175094,1.120665759261997,-1.2681527182005885,34197.11885558146,True,False,,14.459889541123912,10.439896675513126
2017.0,dice_tot_eq_dice_total_impact,46,304658.3219795481,74591563.48639154,2.3627,1.168254881956258,0.11298292627942857,46141.015949226225,True,False,-2.18051856655809,12.62694617182923,10.73945755032422
2017.0,dice_tot_eq_dice_total_impact,47,393639.016180198,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.08262063324029954,26298.30493866696,True,False,,12.883189565721612,10.177259765087545
2017.0,dice_tot_eq_dice_total_impact,48,731581.6424917048,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.44180694941630316,45761.501645096796,True,False,,13.50296410290916,10.731198441186079
2017.0,dice_tot_eq_dice_total_impact,49,2100410.4010164235,74591229.3104235,2.5117,1.2120637796946472,-1.0474704764208376,36866.77409363123,True,False,,14.55764331265532,10.515065993330147
2017.0,witness_tot_eq_witness_total_impact,0,4118029.000586792,72413695.79099905,2.2541019810175094,1.120665759261997,-1.3244851634396497,38138.37706806407,False,True,,15.230885208941089,10.54897632628429
2017.0,witness_tot_eq_witness_total_impact,1,651332.6324463526,74591563.48639154,2.3627,1.168254881956258,-0.09108348880138496,29660.897045682777,False,True,,13.386775746835857,10.29758485952597
2017.0,witness_tot_eq_witness_total_impact,2,877368.6329777951,34705826.086348616,2.4431000000000003,1.1922720443792612,-2.827712613174673,39978.664014487236,False,True,,13.684682517106884,10.59610119115006
2017.0,witness_tot_eq_witness_total_impact,3,379055.6184858847,72413117.16180642,2.4475000000000002,1.1937164904013426,1.2689465639253477,27543.161089840127,False,True,0.23818707903977734,12.845438223920132,10.223509547461886
2017.0,witness_tot_eq_witness_total_impact,4,430565.3612062653,74591229.3104235,2.5117,1.2120637796946472,0.8617133534113521,26485.3049703495,False,True,-0.14883260026677794,12.972854417588584,10.184345328745238
2017.0,witness_tot_eq_witness_total_impact,5,1091447.6447346488,74591983.44150403,2.2541019810175094,1.120665759261997,-0.7671876758267762,20221.59985404677,False,True,,13.903015487476912,9.914506611800872
2017.0,witness_tot_eq_witness_total_impact,6,818600.0115396096,74591563.48639154,2.3627,1.168254881956258,-0.23723519144584437,40387.63835433013,False,True,,13.615350857137202,10.606279035798941
2017.0,witness_tot_eq_witness_total_impact,7,652811.7468687696,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.17639496251932776,14452.300415589856,False,True,,13.389044077060774,9.578608879180589
2017.0,witness_tot_eq_witness_total_impact,8,727416.9986584517,74591366.49680093,2.4475000000000002,1.1937164904013426,1.0676846968847133,15293.84234382784,False,True,0.06549246931370918,13.497255180327757,9.635205565183565
2017.0,witness_tot_eq_witness_total_impact,9,387767.6223338506,74591229.3104235,2.5117,1.2120637796946472,0.9906306355133117,28801.425244043636,False,True,-0.00941353308642784,12.868161527675577,10.26818015253997
2017.0,witness_tot_eq_witness_total_impact,10,619656.751270415,74591983.44150403,2.2541019810175094,1.120665759261997,-0.11463551287201702,32356.718673718267,False,True,,13.336920976730068,10.384576965342474
2017.0,witness_tot_eq_witness_total_impact,11,526570.6803108858,74591563.48639154,2.3627,1.168254881956258,0.4603796892315078,19015.84163865904,False,True,-0.7757037185907845,13.174140847150754,9.853027681210815
2017.0,witness_tot_eq_witness_total_impact,12,397083.3198702473,74591377.9437935,2.4431000000000003,1.1922720443792612,0.4221877454989107,41290.8570616045,False,True,-0.8623051693351795,12.8919014113775,10.62839637578761
2017.0,witness_tot_eq_witness_total_impact,13,623413.2271075321,74591366.49680093,2.4475000000000002,1.1937164904013426,0.08647768105806211,12458.51616923427,False,True,-2.447868920787972,13.342964863779617,9.43015969770857
2017.0,witness_tot_eq_witness_total_impact,14,308242.4150996547,74591229.3104235,2.5117,1.2120637796946472,0.7544948614951835,42575.745943304515,False,True,-0.2817068112743188,12.638641814396696,10.659040026065707
2017.0,witness_tot_eq_witness_total_impact,15,341654.9593875896,72413695.79099905,2.2541019810175094,1.120665759261997,1.4593607535586992,26925.337691042605,False,True,0.37799849981202394,12.741556616092415,10.200823043860243
2017.0,witness_tot_eq_witness_total_impact,16,568580.1596434512,74591563.48639154,2.3627,1.168254881956258,0.0866282727706915,21873.073076864843,False,True,-2.4461290412831063,13.250897584244226,9.993011619431098
2017.0,witness_tot_eq_witness_total_impact,17,3839809.248390305,74591377.9437935,2.4431000000000003,1.1922720443792612,-1.0701312730821289,39040.67038936836,False,True,,15.160933248431713,10.572359212238414
2017.0,witness_tot_eq_witness_total_impact,18,642851.5961129514,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.1618107125004707,13359.145784836124,False,True,,13.373669177379268,9.499956506785729
2017.0,witness_tot_eq_witness_total_impact,19,1185324.6511885494,74591229.3104235,2.5117,1.2120637796946472,-0.43814031594237196,39202.60765597166,False,True,,13.985527262276916,10.576498545402087
2017.0,witness_tot_eq_witness_total_impact,20,805030.4930989495,74591983.44150403,2.2541019810175094,1.120665759261997,-0.6681190710511115,15371.534076671142,False,True,,13.59863543530931,9.640272641354912
2017.0,witness_tot_eq_witness_total_impact,21,668438.9832589981,74591563.48639154,2.3627,1.168254881956258,-0.15959585653514535,22461.33632459239,False,True,,13.412700397250694,10.019550724500789
2017.0,witness_tot_eq_witness_total_impact,22,279839.01020396943,74591377.9437935,2.4431000000000003,1.1922720443792612,0.8076797026355977,43954.70298177868,False,True,-0.21358970668052651,12.541969753239204,10.690914904937427
2017.0,witness_tot_eq_witness_total_impact,23,850583.7119514548,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.35240764523057194,24411.14494905278,False,True,,13.65367811272514,10.102795067205184
2017.0,witness_tot_eq_witness_total_impact,24,3709673.0146469274,47355424.02890204,2.5117,1.2120637796946472,-2.747572546253823,28815.519002896446,False,True,,15.126454294485628,10.268669375261448
2017.0,witness_tot_eq_witness_total_impact,25,592933.511871426,74591983.44150403,2.2541019810175094,1.120665759261997,-0.08615999858380702,27807.424987825656,False,True,,13.292837550060417,10.23305834991065
2017.0,witness_tot_eq_witness_total_impact,26,171091.34193692365,62854565.135333136,2.3627,1.168254881956258,1.49662780819447,44927.35609640806,False,True,0.4032144494045476,12.049952856244149,10.71280215538303
2017.0,witness_tot_eq_witness_total_impact,27,4007220.978327127,62854419.22177389,2.4431000000000003,1.1922720443792612,-2.303028863770551,23702.198530986247,False,True,,15.203608536170337,10.073323087841331
2017.0,witness_tot_eq_witness_total_impact,28,4788635.582903402,62854410.21143341,2.4475000000000002,1.1937164904013426,-1.6887505441904662,39612.07973800936,False,True,,15.38175608181746,10.58688939461527
2017.0,witness_tot_eq_witness_total_impact,29,564291.2114747763,74591229.3104235,2.5117,1.2120637796946472,0.13978249654788336,32329.022272334816,False,True,-1.9676676605411898,13.243325729628573,10.383720628144479
2017.0,witness_tot_eq_witness_total_impact,30,402930.6334247915,74591983.44150403,2.2541019810175094,1.120665759261997,0.4227866097883275,29684.260134189273,False,True,-0.8608876958084601,12.906519700616732,10.298372222499586
2017.0,witness_tot_eq_witness_total_impact,31,781296.2440544935,74591563.48639154,2.3627,1.168254881956258,-0.19144760236022718,44449.232187752685,False,True,,13.5687096706707,10.702102967176497
2017.0,witness_tot_eq_witness_total_impact,32,615135.1245415546,74591377.9437935,2.4431000000000003,1.1922720443792612,0.014711436377682201,25965.05109528129,False,True,-4.2191301027944705,13.32959723735663,10.16450672412864
2017.0,witness_tot_eq_witness_total_impact,33,2752997.6235376005,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.878554426573658,42410.891537596304,False,True,,14.828200920897928,10.655160484119794
2017.0,witness_tot_eq_witness_total_impact,34,414334.744064373,74591229.3104235,2.5117,1.2120637796946472,0.5078549320765313,34998.51463253464,False,True,-0.6775594389640934,12.934429486640438,10.46306090050055
2017.0,witness_tot_eq_witness_total_impact,35,317749.4103813636,74591983.44150403,2.2541019810175094,1.120665759261997,0.4865190464210625,45021.18303106707,False,True,-0.7204792282332827,12.669018333444514,10.714888392015666
2017.0,witness_tot_eq_witness_total_impact,36,1026038.6498157673,74591563.48639154,2.3627,1.168254881956258,-0.7408820489648164,17380.11096322636,False,True,,13.84121597438908,9.763081783334465
2017.0,witness_tot_eq_witness_total_impact,37,617808.7315660247,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.0509534910021423,10162.203180550385,False,True,,13.333934192688247,9.22643054610361
2017.0,witness_tot_eq_witness_total_impact,38,2300270.8272527056,74591366.49680093,2.4475000000000002,1.1937164904013426,-1.2618222340706469,18284.46078960418,False,True,,14.648537424946714,9.813806840928223
2017.0,witness_tot_eq_witness_total_impact,39,182220.23648201345,72412988.48125732,2.5117,1.2120637796946472,1.4685807504339958,45982.67193086209,False,True,0.38429645852334704,12.112971325049982,10.736019907347863
2017.0,witness_tot_eq_witness_total_impact,40,247787.1423181731,72413695.79099905,2.2541019810175094,1.120665759261997,1.2679256009371047,34851.4393889973,False,True,0.23738217995380498,12.420325359495122,10.458849717746002
2017.0,witness_tot_eq_witness_total_impact,41,234014.85571684063,72413301.9581324,2.3627,1.168254881956258,1.2466653815704585,39226.57488586007,False,True,0.22047229193196413,12.363139878294094,10.577109726849036
2017.0,witness_tot_eq_witness_total_impact,42,2976912.058728964,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.9202429961845306,42015.85677146678,False,True,,14.906397099329467,10.645802368192172
2017.0,witness_tot_eq_witness_total_impact,43,2789756.4703179877,72413117.16180642,2.4475000000000002,1.1937164904013426,-1.5281282164512093,20979.136409346174,False,True,,14.841464863363472,9.951283718536175
2017.0,witness_tot_eq_witness_total_impact,44,1359204.3903877125,74591229.3104235,2.5117,1.2120637796946472,-0.9610609023674132,16373.512589439963,False,True,,14.122410079460977,9.7034202221451
2017.0,witness_tot_eq_witness_total_impact,45,3222048.734769749,72413695.79099905,2.2541019810175094,1.120665759261997,-1.2681527182005885,34197.11885558146,False,True,,14.985527968231528,10.439896675513126
2017.0,witness_tot_eq_witness_total_impact,46,515508.6643463662,74591563.48639154,2.3627,1.168254881956258,0.11298292627942857,46141.015949226225,False,True,-2.18051856655809,13.152909389953319,10.73945755032422
2017.0,witness_tot_eq_witness_total_impact,47,666194.2956955532,74591377.9437935,2.4431000000000003,1.1922720443792612,-0.08262063324029954,26298.30493866696,False,True,,13.409336642254672,10.177259765087545
2017.0,witness_tot_eq_witness_total_impact,48,1238142.323886095,74591366.49680093,2.4475000000000002,1.1937164904013426,-0.44180694941630316,45761.501645096796,False,True,,14.029122688370256,10.731198441186079
2017.0,witness_tot_eq_witness_total_impact,49,3555309.5471600117,74591229.3104235,2.5117,1.2120637796946472,-1.0474704764208376,36866.77409363123,False,True,,15.083952691172806,10.515065993330147
2018.0,define_tot_eq_define_total_impact,0,1185690.9120590829,75971344.43823811,2.292404424680005,1.1433423547564674,-0.8349947027700829,42403.75786682687,False,False,,13.98583621079596,10.654992266227334
2018.0,define_tot_eq_define_total_impact,1,318886.82388125244,64004352.78593218,2.4018,1.1918164715558426,2.2085705396930244,22715.030153305655,False,False,0.7923454916362989,12.672591534744914,10.0307821056549
2018.0,define_tot_eq_define_total_impact,2,4503612.7400130695,60655883.22927332,2.4884,1.2185462723421199,-2.06027176257425,42255.362318094965,False,False,,15.320390463758047,10.651486543503292
2018.0,define_tot_eq_define_total_impact,3,2132646.4449668876,48122385.6701072,2.493,1.2201070957077607,-2.3154873966044596,37144.09286145805,False,False,,14.572874228893676,10.522560029735887
2018.0,define_tot_eq_define_total_impact,4,286959.5776216402,75969786.27534997,2.5628,1.2407986859746465,0.3962220218676564,24751.813796321825,False,False,-0.9257805635575108,12.567096640298335,10.116654050011515
2018.0,define_tot_eq_define_total_impact,5,501381.5338397712,75971344.43823811,2.292404424680005,1.1433423547564674,-0.4206610143632378,34595.91355037456,False,False,,13.125122634829417,10.45149084859031
2018.0,define_tot_eq_define_total_impact,6,345043.33132046566,75970473.6289957,2.4018,1.1918164715558426,-0.04268669027358831,48254.65397081447,False,False,,12.75142528615706,10.784247557469282
2018.0,define_tot_eq_define_total_impact,7,677398.7635857061,75970093.10534495,2.4884,1.2185462723421199,-0.6997527346408552,22853.334871563355,False,False,,13.426015394128989,10.03685233191233
2018.0,define_tot_eq_define_total_impact,8,342874.2418408048,75970069.68496007,2.493,1.2201070957077607,0.00216416301800542,12957.562680109506,False,False,-6.1357215890397185,12.745119017054973,9.469434887413497
2018.0,define_tot_eq_define_total_impact,9,339063.32006674376,75969786.27534997,2.5628,1.2407986859746465,0.2089010744540775,16850.644812138064,False,False,-1.5658944670432917,12.733942153778118,9.73214420283099
2018.0,define_tot_eq_define_total_impact,10,176018.13971182302,75971344.43823811,2.292404424680005,1.1433423547564674,0.49036613671680446,42807.31161340594,False,False,-0.7126029491162924,12.078342335253746,10.664464199068671
2018.0,define_tot_eq_define_total_impact,11,2547232.208449864,64004352.78593218,2.4018,1.1918164715558426,-2.0355799353828403,30771.852106700884,False,False,,14.750517919201231,10.334355658467604
2018.0,define_tot_eq_define_total_impact,12,239961.5715648558,75970093.10534495,2.4884,1.2185462723421199,0.2785134898761784,48615.384009350026,False,False,-1.2782887831714222,12.388234071024028,10.791695303201557
2018.0,define_tot_eq_define_total_impact,13,187354.26166715534,75970069.68496007,2.493,1.2201070957077607,0.5438821793903014,46017.12866020824,False,False,-0.6090226375865859,12.14075655105229,10.736768968340082
2018.0,define_tot_eq_define_total_impact,14,527931.6419630132,75969786.27534997,2.5628,1.2407986859746465,1.1801810294758937,13273.79751610465,False,False,0.16566784152080424,13.176722088327814,9.493547259416301
2018.0,define_tot_eq_define_total_impact,15,215946.99786653862,75971344.43823811,2.292404424680005,1.1433423547564674,0.5401619564265294,27095.168769020693,False,False,-0.6158862650822342,12.282788276308137,10.20711071676918
2018.0,define_tot_eq_define_total_impact,16,1528339.7963776414,75970473.6289957,2.4018,1.1918164715558426,-1.1372503458020662,27054.266262318484,False,False,,14.239692603814174,10.205599989484293
2018.0,define_tot_eq_define_total_impact,17,164939.8150719201,75970093.10534495,2.4884,1.2185462723421199,0.6395516011741307,49016.69665627523,False,False,-0.4469879713449495,12.013335929202773,10.799916267138569
2018.0,define_tot_eq_define_total_impact,18,2147336.6477742046,64004042.61549428,2.493,1.2201070957077607,-1.8303359325111108,31724.269073196207,False,False,,14.579738863718822,10.364837252859216
2018.0,define_tot_eq_define_total_impact,19,356095.6153958506,75969786.27534997,2.5628,1.2407986859746465,-0.2176793162409122,10830.598687416901,False,False,,12.78295455634494,9.29013061893037
2018.0,define_tot_eq_define_total_impact,20,320481.4094731473,75971344.43823811,2.292404424680005,1.1433423547564674,-0.6180913130036422,10192.73907844366,False,False,,12.67757954889655,9.229430890728704
2018.0,define_tot_eq_define_total_impact,21,1850572.9890705077,75970473.6289957,2.4018,1.1918164715558426,-0.9866253728416299,43518.5929931164,False,False,,14.431005872921883,10.680943550885788
2018.0,define_tot_eq_define_total_impact,22,193497.22167210927,73729444.54553448,2.4884,1.2185462723421199,1.5888144684448033,29088.286072545725,False,False,0.46298812079097473,12.17301843306522,10.278090831656076
2018.0,define_tot_eq_define_total_impact,23,254483.59794405883,75970069.68496007,2.493,1.2201070957077607,0.39710362270559285,30329.550636525164,False,False,-0.9235580179815011,12.446991664738903,10.319877784764271
2018.0,define_tot_eq_define_total_impact,24,726042.5292709512,75969786.27534997,2.5628,1.2407986859746465,-0.7074338111865892,23413.221689751706,False,False,,13.495363872354195,10.06105617125331
2018.0,define_tot_eq_define_total_impact,25,297410.686760294,75971344.43823811,2.292404424680005,1.1433423547564674,0.23175312928197475,13080.204287255177,False,False,-1.4620825717924926,12.602869246324566,9.478855243180906
2018.0,define_tot_eq_define_total_impact,26,209970.78517727373,75970473.6289957,2.4018,1.1918164715558426,0.3690752922481949,46201.75328540641,False,False,-0.9967546117227137,12.254723681818312,10.740773026250322
2018.0,define_tot_eq_define_total_impact,27,946672.0145660052,73729444.54553448,2.4884,1.2185462723421199,-1.7343202064396832,13462.624040227422,False,False,,13.760707970642764,9.507672535180966
2018.0,define_tot_eq_define_total_impact,28,366546.89351774164,75970069.68496007,2.493,1.2201070957077607,-0.12175131821810527,19713.73150315878,False,False,,12.811881741694913,9.889070702530262
2018.0,define_tot_eq_define_total_impact,29,146736.8815124004,63954445.78841138,2.5628,1.2407986859746465,2.1558919459177597,33748.29020658975,False,False,0.7682045339419038,11.896396340252606,10.426685034471898
2018.0,define_tot_eq_define_total_impact,30,1004147.7107711664,75971344.43823811,2.292404424680005,1.1433423547564674,-0.7778081840351274,39811.701597129264,False,False,,13.819649690694428,10.591916158038188
2018.0,define_tot_eq_define_total_impact,31,291613.7967512288,75970473.6289957,2.4018,1.1918164715558426,0.08380380069486398,45610.08965527208,False,False,-2.479276918168592,12.58318559195906,10.727884235397129
2018.0,define_tot_eq_define_total_impact,32,303398.7066188214,75970093.10534495,2.4884,1.2185462723421199,0.6682967910845181,18940.39425826931,False,False,-0.40302290608592045,12.622803082930401,9.849052182693917
2018.0,define_tot_eq_define_total_impact,33,630183.531593085,36051006.47704553,2.493,1.2201070957077607,-2.383201648098185,44583.46554335847,False,False,,13.353766375931311,10.705118341544255
2018.0,define_tot_eq_define_total_impact,34,447555.2073119952,75969786.27534997,2.5628,1.2407986859746465,1.0943056925242618,14697.118997216436,False,False,0.09012009140648915,13.011555177382766,9.595406766975032
2018.0,define_tot_eq_define_total_impact,35,370302.3584691339,75971344.43823811,2.292404424680005,1.1433423547564674,0.6059490143576448,10699.562270296377,False,False,-0.5009594311757054,12.822075135958208,9.277958110295094
2018.0,define_tot_eq_define_total_impact,36,252383.93471553922,75970473.6289957,2.4018,1.1918164715558426,0.21301690395191492,43438.68325184346,False,False,-1.5463837551450557,12.438706757526528,10.679105642266347
2018.0,define_tot_eq_define_total_impact,37,203843.68763974568,73729444.54553448,2.4884,1.2185462723421199,1.2430740328988648,28495.44303243588,False,False,0.2175873706092321,12.225108742056623,10.257499459873657
2018.0,define_tot_eq_define_total_impact,38,457818.10219720146,75970069.68496007,2.493,1.2201070957077607,-0.21739757843950339,41182.08593454312,False,False,,13.034227227434013,10.625758633367463
2018.0,define_tot_eq_define_total_impact,39,381987.91644183075,75969786.27534997,2.5628,1.2407986859746465,0.469733897890192,12717.041481139395,False,False,-0.7555889193171705,12.85314425473717,9.450698221880598
2018.0,define_tot_eq_define_total_impact,40,409540.9624928794,75971344.43823811,2.292404424680005,1.1433423547564674,1.3089855493539357,14913.663395063915,False,False,0.2692524474122331,12.922792207780185,9.610033078120189
2018.0,define_tot_eq_define_total_impact,41,382931.35486145393,75970473.6289957,2.4018,1.1918164715558426,-0.13761901812865307,37328.07402490811,False,False,,12.855611021972392,10.527500977352583
2018.0,define_tot_eq_define_total_impact,42,2235892.6700490704,73729444.54553448,2.4884,1.2185462723421199,-1.4434969259810226,29686.530669388238,False,False,,14.62015111123254,10.298448709107541
2018.0,define_tot_eq_define_total_impact,43,325575.3753940475,73729422.6084311,2.493,1.2201070957077607,1.635029659846945,21178.157247951694,False,False,0.4916609447638496,12.69334928185389,9.960725611024298
2018.0,define_tot_eq_define_total_impact,44,1064150.6639575518,75969786.27534997,2.5628,1.2407986859746465,-0.7625752968716439,34973.526037538555,False,False,,13.87768754032305,10.462346655330075
2018.0,define_tot_eq_define_total_impact,45,87304.89880559871,73730617.02857566,2.292404424680005,1.1433423547564674,1.278412898561765,49271.69800906684,False,False,0.2456193855923691,11.377161854864998,10.805105118290353
2018.0,define_tot_eq_define_total_impact,46,127806.8117905116,73729801.01641227,2.4018,1.1918164715558426,1.219704542878516,40156.32576830205,False,False,0.19860865144691606,11.758275119900395,10.600535260347044
2018.0,define_tot_eq_define_total_impact,47,231104.81276670023,75970093.10534495,2.4884,1.2185462723421199,1.0029169931707949,26050.42846304528,False,False,0.002912747001575928,12.350626621518149,10.16778949476392
2018.0,define_tot_eq_define_total_impact,48,279625.9239495156,75970069.68496007,2.493,1.2201070957077607,1.2835071767120838,22272.40625493475,False,False,0.24959631283043673,12.541208003031999,10.011103803580879
2018.0,define_tot_eq_define_total_impact,49,217503.54237996967,75969786.27534997,2.5628,1.2407986859746465,1.1853850531481516,28125.490161900285,False,False,0.17006766117126115,12.289970416182706,10.244431567333532
2018.0,dice_tot_eq_dice_total_impact,0,1379651.1608708873,75971344.43823811,2.292404424680005,1.1433423547564674,-0.8349947027700829,42403.75786682687,True,False,,14.13734124320102,10.654992266227334
2018.0,dice_tot_eq_dice_total_impact,1,367143.1580986755,64004352.78593218,2.4018,1.1918164715558426,2.2085705396930244,22715.030153305655,True,False,0.7923454916362989,12.813507127539772,10.0307821056549
2018.0,dice_tot_eq_dice_total_impact,2,5151396.8416654365,60655883.22927332,2.4884,1.2185462723421199,-2.06027176257425,42255.362318094965,True,False,,15.454778467254682,10.651486543503292
